0,1.197666,0,0.068359382450581,0
1,1.259512,0,0.068359382450581,0
2,1.311108,0,0.063476569950581,0
3,1.356448,0,0.063476569950581,0
4,1.402159,0,0.063476569950581,0
5,1.452199,0,0.063476569950581,0
6,1.492912,0,0.058593757450581,0
7,1.542948,0,0.058593757450581,0
8,1.581842,0,0.058593757450581,0
9,1.622366,0,0.058593757450581,0
10,1.673368,0,0.05371094122529,0
11,1.713885,0,0.05371094122529,0
12,1.775454,0,0.05371094122529,0
13,1.815953,0,0.05371094122529,0
14,1.879468,0,0.05371094122529,0
15,1.919883,0,0.05371094122529,0
16,1.971923,0,0.05371094122529,0
17,2.011746,0,0.04882812872529,0
18,2.053984,0,0.04882812872529,0
19,2.10466,0,0.04882812872529,0
20,2.143198,0,0.04882812872529,0
21,2.184621,0,0.04882812872529,0
22,2.231322,0,0.04394531622529,0
23,2.272729,0,0.04394531622529,0
24,2.314194,0,0.04394531622529,0
25,2.354588,0,0.04394531622529,0
26,2.394135,0,0.04394531622529,0
27,2.433202,0,0.04394531622529,0
28,2.485227,0,0.04394531622529,0
29,2.523528,0,0.03906250372529,0
30,2.565036,0,0.03906250372529,0
31,2.611692,0,0.03906250372529,0
32,2.662185,0,0.03906250372529,0
33,2.701073,0,0.03906250372529,0
34,2.746859,0,0.03906250372529,0
35,2.787182,0,0.03906250372529,0
36,2.828894,0,0.03906250372529,0
37,2.868384,0,0.03417969122529,0
38,2.910547,0,0.03417969122529,0
39,2.953174,0,0.03417969122529,0
40,2.997316,0,0.03417969122529,0
41,3.040324,0,0.03417969122529,0
42,3.085721,0,0.03417969122529,0
43,3.136373,0,0.03417969122529,0
44,3.189159,0,0.02929687872529,0
45,3.230387,0,0.03417969122529,0
46,3.278018,0,0.02929687872529,0
47,3.322923,0,0.02929687872529,0
48,3.372101,0,0.02929687872529,0
49,3.413275,0,0.02929687872529,0
50,3.460884,0,0.02929687872529,0
51,3.510824,0,0.02929687872529,0
52,3.551759,0,0.02929687872529,0
53,3.598309,0,0.02929687872529,0
54,3.647598,0,0.02929687872529,0
55,3.686585,0,0.024414064362645,0
56,3.733126,0,0.024414064362645,0
57,3.774401,0,0.024414064362645,0
58,3.822344,0,0.024414064362645,0
59,3.874324,0,0.024414064362645,0
60,3.913814,0,0.024414064362645,0
61,3.954841,0,0.024414064362645,0
62,4.001187,0,0.024414064362645,0
63,4.044102,0,0.024414064362645,0
64,4.092936,0,0.024414064362645,0
65,4.146417,0,0.024414064362645,0
66,4.187425,0,0.019531251862645,0
67,4.248018,0,0.019531251862645,0
68,4.290533,0,0.019531251862645,0
69,4.340441,0,0.019531251862645,0
70,4.391972,0,0.019531251862645,0
71,4.431806,0,0.019531251862645,0
72,4.479023,0,0.019531251862645,0
73,4.519911,0,0.019531251862645,0
74,4.578221,0,0.019531251862645,0
75,4.61714,0,0.019531251862645,0
76,4.657632,0,0.019531251862645,0
77,4.704351,0,0.019531251862645,0
78,4.767219,0,0.019531251862645,0
79,4.808295,0,0.014648439362645,0
80,4.850877,0,0.019531251862645,0
81,4.892406,0,0.014648439362645,0
82,4.933134,0,0.014648439362645,0
83,4.980843,0,0.014648439362645,0
84,5.042841,0,0.014648439362645,0
85,5.085479,0,0.014648439362645,0
86,5.130341,0,0.014648439362645,0
87,5.179702,0,0.014648439362645,0
88,5.231278,0,0.014648439362645,0
89,5.273055,0,0.014648439362645,0
90,5.319845,0,0.014648439362645,0
91,5.369294,0,0.014648439362645,0
92,5.408862,0,0.014648439362645,0
93,5.454437,0,0.014648439362645,0
94,5.496612,0,0.014648439362645,0
95,5.559993,0,0.014648439362645,0
96,5.60008,0,0.009765625931323,0
97,5.647768,0,0.014648439362645,0
98,5.689095,0,0.009765625931323,0
99,5.731542,0,0.014648439362645,0
100,5.778827,0,0.014648439362645,0
101,5.818755,0,0.009765625931323,0
102,5.859713,0,0.014648439362645,0
103,5.901897,0,0.009765625931323,0
104,5.957082,0,0.009765625931323,0
105,5.997941,0,0.009765625931323,0
106,6.059538,0,0.009765625931323,0
107,6.101798,0,0.009765625931323,0
108,6.142166,0,0.009765625931323,0
109,6.183346,0,0.009765625931323,0
110,6.230406,0,0.009765625931323,0
111,6.28119,0,0.009765625931323,0
112,6.32227,0,0.009765625931323,0
113,6.364702,0,0.009765625931323,0
114,6.408486,0,0.009765625931323,0
115,6.458063,0,0.009765625931323,0
116,6.498736,0,0.009765625931323,0
117,6.540823,0,0.009765625931323,0
118,6.584039,0,0.009765625931323,0
119,6.632405,0,0.009765625931323,0
120,6.673953,0,0.009765625931323,0
121,6.721364,0,0.009765625931323,0
122,6.770443,0,0.009765625931323,0
123,6.812651,0,0.004882812965661,0
124,6.856486,0,0.004882812965661,0
125,6.898071,0,0.004882812965661,0
126,6.949991,0,0.004882812965661,0
127,6.991709,2.60742211341858,0.004882812965661,2.60742211341858
128,7.041257,2.60742211341858,0.009765625931323,2.60742211341858
129,7.082171,2.60253930091858,0.019531251862645,2.60253930091858
130,7.12489,2.60742211341858,0.03417969122529,2.60742211341858
131,7.167137,2.60742211341858,0.05371094122529,2.60742211341858
132,7.21139,2.60742211341858,0.073242194950581,2.60742211341858
133,7.264595,2.60742211341858,0.097656257450581,2.60742211341858
134,7.306766,2.60742211341858,0.126953139901161,2.60742211341858
